first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv
micronized-creatine-monohydrate,480g Pack (16 servings) / Vanilla,0724999807999,unknown | Default,1,1.0,306.04
micronized-creatine-monohydrate,4 x 250g Pack (200 servings),CRE-UNF-250G-4BL-V1,micronized-creatine-monohydrate | 4 x 250g Pack (200 servings),1,0.0,64.71
micronized-creatine-monohydrate,4 x 250g Pack (200 servings),0724999807999_4,micronized-creatine-monohydrate | 4 x 250g Pack (200 servings),1,1.0,337.27
micronized-creatine-monohydrate,300g Pack (30 servings) / Natural (Unflavoured),0724999807999-1,micronized-creatine-monohydrate | Default,1,0.0,65.69393939393939
clear-protein,500g Pack (20 Serv) / White Grape,0724999809559,unknown | Default,1,0.0,300.9
clear-protein,500g Pack (20 Serv) / Peach,0724999809566,unknown | Default,1,1.0,128.22424242424242
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,724999808736.0,unknown | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,1,0.0,86.30606060606061
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,724999808736.0,better-whey | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,1,1.0,242.52
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,0724999808736,unknown | Default,1,1.0,649.48
clear-protein,500g Pack (20 Serv) / Peach,0724999807814,unknown | Default,1,1.0,83.9
clear-protein,500g Pack (10 servings) / Vanilla,0724999808705,unknown | 500g Pack (10 servings) / Vanilla,1,0.0,124.43
clear-protein,500g (40 servings),724999809146.0,unknown | 500g (40 servings),1,1.0,152.99
plant-protein,480g Pack (16 servings) / Cocoa Dinosaur,0724999808606,unknown | Default,1,1.0,49.78
better-whey,1KG / Natural (Unflavoured),724999807876.0,unknown | 1KG / Natural (Unflavoured),1,1.0,194.11
plant-protein,1KG / Natural (Unflavoured),724999807876.0,unknown | 1KG / Natural (Unflavoured),1,1.0,160.01999999999998
multivitamin-vegan,Matchawhey / 1kg,724999807777.0,unknown | Matchawhey / 1kg,1,1.0,264.4030303030303
multivitamin-vegan,90 capsules,0724999808378,multivitamin-vegan | 90 capsules,1,0.0,68.8
soy-protein-isolate,1kg Pack (40 servings) / Natural (Unflavoured),724999807845.0,unknown | Default,1,1.0,692.169696969697
multivitamin-vegan,90 Capsules,0724999808378,multivitamin-vegan | 90 Capsules,1,0.0,38.9
soy-protein-isolate,1kg Pack (40 servings) / Natural (Unflavoured),0724999808361,unknown | Default,1,1.0,96.45
multivitamin-vegan,60 Softgels,0724999808378,multivitamin-vegan | Default,1,0.0,58.9
multivitamin-vegan,60 Capsules,0724999808378,multivitamin-vegan | Default,1,0.0,63.8
plant-protein,480g Pack / Vanilla,0724999808613,unknown | Default,1,1.0,178.59818181818184
plant-protein,480g Pack / Vanilla,0724999808613,plant-protein | 480g Pack / Vanilla,1,1.0,66.18181818181819
collagen-glow,1KG / Natural (Unflavoured),724999807876.0,unknown | 1KG / Natural (Unflavoured),1,0.0,77.66969696969697
collagen-glow,1 x 300g pack (30 servings),COL-UNF-300G-V1,unknown | Default,1,1.0,383.64
clear-protein-25g-single-sachet,5 x 25g Sachets / Peach,CLEAR-PEA-25G-5PK-V2,unknown | Default,1,0.0,126.16
pureburn-fat-burner-capsules,90 Tablets (90 servings),0724999807562,unknown | Default,1,0.0,242.4
clear-protein-25g-single-sachet,5 x 25g Sachet (5 servings)  *MOST POPULAR* / Peach,0724999810548,clear-protein-25g-single-sachet | 5 x 25g Sachet (5 servings)  *MOST POPULAR* / Peach,1,0.0,49.88
clear-protein-25g-single-sachet,1 x 25g (1 serving) / White Grape,0724999810487,clear-protein-25g-single-sachet | 1 x 25g (1 serving) / White Grape,1,0.0,42.75
clear-protein-25g-single-sachet,1 x 25g (1 serving) / Peach,0724999810494,unknown | Default,1,1.0,646.55
clear-protein-25g-single-sachet,1 x 25g (1 serving) / Peach,0724999810494,clear-protein-25g-single-sachet | 1 x 25g (1 serving) / Peach,1,0.0,22.66
clear-protein,S,HS00834-S,unknown | S,1,1.0,506.0051515151515
clear-protein,500g Pack (20 servings) / Vanilla (unsweetened),0724999808903,unknown | 500g Pack (20 servings) / Vanilla (unsweetened),1,0.0,49.409090909090914
plant-protein,480g Pack (16 servings) / Vanilla,0724999808361,unknown | Default,1,1.0,283.81
plant-protein,480g Pack (16 servings) / Natural (Unflavoured),724999808361.0,unknown | Default,1,1.0,305.04
plant-protein,480g Pack (16 servings) / Natural (Unflavoured),0724999808361,unknown | Default,1,0.0,25.23
better-whey,1kg Pack (40 servings) / Mango,0724999807951,unknown | Default,1,1.0,366.36
prime-whey-isolate,1KG Pack / Cocoa Dinosaur,0724999807791,prime-whey-isolate | 1KG Pack / Cocoa Dinosaur,1,1.0,295.1472727272727
prime-whey-isolate,1KG / Natural (Unflavoured),724999807876.0,unknown | 1KG / Natural (Unflavoured),1,1.0,684.4000000000001
plant-protein,XL,HS00833-XL,unknown | XL,1,1.0,164.41515151515154
plant-protein,Vanilla / 480g,724999808613.0,unknown | Default,1,1.0,135.39
plant-protein,Vanilla / 480g,0724999808613,unknown | Default,1,1.0,1118.49
soy-protein-isolate,1KG / Unflavoured,0724999807845,unknown | Default,1,1.0,626.1084848484849
green-tea-extract-capsules,60 Capsules,CAP-GTE-BOTTLE-V1,green-tea-extract-capsules | 60 Capsules,1,0.0,95.79
green-tea-extract-capsules,60 Capsules,0724999807548,unknown | Default,1,1.0,79.99
plant-protein,Cocoa Dinosaur / 480g,724999808606.0,unknown | Default,1,1.0,847.64
plant-protein,Cocoa Dinosaur / 480g,0724999808361_FREE,unknown | Default,1,1.0,4235.198787878788
plant-protein,Cocoa Dinosaur,0724999808606,unknown | Default,1,1.0,754.9
creatine-monohydrate-sachet,6 Sachets Variety + 1 Shaker Bottle,BND-SS-MIX6-SHK-V1,unknown | 6 Sachets Variety + 1 Shaker Bottle,1,0.0,32.4
plant-protein,500g Pack / Honeydew,0724999808934,unknown | Default,1,1.0,363.6939393939394
plant-protein,500g Pack (10 servings) / Belgian Choc,724999808699.0,unknown | 500g Pack (10 servings) / Belgian Choc,1,0.0,103.92
plant-protein,500g (40 servings),724999809146.0,unknown | 500g (40 servings),1,0.0,61.71
plant-protein,500g (16 servings) / Belgian Choc,0724999808699,unknown | 500g (16 servings) / Belgian Choc,1,0.0,102.43636363636365
prime-whey-isolate,Matchawhey / 1kg,0724999807777,unknown | Matchawhey / 1kg,1,1.0,230.1878787878788
prime-whey-isolate,Matchawhey,0724999807777,unknown | Matchawhey,1,0.0,109.03636363636363
prime-whey-isolate,Matchawhey,0724999807777,unknown | Default,1,1.0,506.8272727272727
creatine-monohydrate-sachet,10 x 5g (10 servings) *Most Popular*,CRE-UNF-5G-10PK-V1,unknown | Default,1,1.0,1091.26
prime-whey-isolate,60 softgels,0724999807593,unknown | 60 softgels,1,0.0,229.79
prime-whey-isolate,500g (40 servings),0724999809146,unknown | Default,1,1.0,697.3600000000001
prime-whey-isolate,500g (16 servings) / Vanilla,0724999808705,unknown | 500g (16 servings) / Vanilla,1,1.0,566.8969696969697
prime-whey-isolate,500g (16 servings) / Belgian Choc,0724999808699,unknown | 500g (16 servings) / Belgian Choc,1,0.0,83.42727272727274
prime-whey-isolate,500g (10 servings) / Belgian Choc,724999808699.0,unknown | 500g (10 servings) / Belgian Choc,1,0.0,83.42727272727274
creatine-monohydrate-sachet,1 x 5g (1 servings),CRE-UNF-5G-V1,unknown | Default,1,1.0,269.1
prime-whey-isolate,1kg Pack (40 servings) / Natural (Unflavoured),0724999808361,unknown | Default,1,1.0,608.25
prime-whey-isolate,1kg Pack (40 servings) / Matchawhey,724999807777.0,prime-whey-isolate | 1kg Pack (40 servings) / Matchawhey,1,0.0,79.9
prime-whey-isolate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999809566,unknown | Default,1,0.0,60.27272727272727
prime-whey-isolate,1kg Pack (40 servings) / Cocoa Dinosaur,0724999807791,unknown | Default,1,1.0,240.17939393939395
prime-whey-isolate,1KG Pack / Natural (Unflavoured),0724999807760,unknown | Default,1,1.0,283.46000000000004
prime-whey-isolate,1KG Pack / Cocoa-dinosaur,0724999807791,prime-whey-isolate | 1KG Pack / Cocoa-dinosaur,1,0.0,96.0
collagen-glow-10g-single-serve,7 x 10g Sachet (7 servings) *Most Popular*,COL-UNF-10G-7PK-V1,collagen-glow-10g-single-serve | 7 x 10g Sachet (7 servings) *Most Popular*,1,0.0,100.97
super-omega-3,60 Softgels (60 servings),724999807555.0,super-omega-3 | 60 Softgels (60 servings),1,0.0,97.45
better-whey,1KG Pack / Matchawhey,724999807784.0,unknown | Default,1,1.0,532.3636363636364
better-whey,1KG Pack / Natural (Unflavored),0724999807890,unknown | Default,1,1.0,665.26
better-whey,1KG Pack / Natural (Unflavoured),0724999807890,better-whey | 1KG Pack / Natural (Unflavoured),1,0.0,51.18181818181819
better-whey,1KG Pack / Teh Tarik,7249998080422.0,unknown | Default,1,1.0,2259.690909090909
collagen-glow-10g-single-serve,5 x 10g Sachet (5 servings) *Most Popular*,724999809009_5,collagen-glow-10g-single-serve | 5 x 10g Sachet (5 servings) *Most Popular*,1,0.0,67.0
better-whey,1KG Pack / Teh Tarik,0724999808422,better-whey | 1KG Pack / Teh Tarik,1,1.0,185.6
better-whey,500g Pack / Matchawhey,0724999808941,unknown | 500g Pack / Matchawhey,1,1.0,63.57575757575758
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / White Grape,CLEAR-GRA-500G-2BL-V2,unknown | Default,1,0.0,116.1
clear-protein,1kg Pack (40 servings) / Vanilla,0724999807913,unknown | 1kg Pack (40 servings) / Vanilla,1,0.0,92.42727272727272
clear-protein,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,0724999808736,unknown | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,1,1.0,168.40818181818184
clear-protein,1 x 500g Pack / Peach,CLEAR-PEA-500G-V2,clear-protein | 1 x 500g Pack / Peach,1,0.0,136.16
collagen-glow-10g-single-serve,1 x 10g Sachet (1 serving),COL-UNF-10G-V1,collagen-glow-10g-single-serve | 1 x 10g Sachet (1 serving),1,0.0,69.09
better-whey,500g Pack / Vanilla,724999808903.0,unknown | Default,1,1.0,428.28000000000003
collagen-glow,Matchawhey / 1kg,724999807777.0,unknown | Matchawhey / 1kg,1,0.0,86.30606060606061
pureburn-fat-burner-capsules,90 capsules,724999807562.0,unknown | Default,1,1.0,225.5030303030303
better-whey,500g Pack / Honeydew,0724999808934,unknown | 500g Pack / Honeydew,1,0.0,73.63939393939394
better-whey,500g Pack (20 servings) / Vanilla (unsweetened),0724999808903,unknown | 500g Pack (20 servings) / Vanilla (unsweetened),1,0.0,43.89090909090909
super-omega-3,60 Capsules,0724999807555,super-omega-3 | 60 Capsules,1,0.0,59.093939393939394
super-omega-3,500g (16 servings) / Vanilla,724999808705.0,unknown | 500g (16 servings) / Vanilla,1,1.0,305.91818181818184
soy-protein-isolate,4 x 1kg Pack (160 servings) / Unflavoured,SOY-UNF-1KG-4BL-V1,soy-protein-isolate | 4 x 1kg Pack (160 servings) / Unflavoured,1,0.0,101.61
collagen-glow,500g Pack (40 servings),724999809146.0,unknown | 500g Pack (40 servings),1,1.0,616.6909090909091
soy-protein-isolate,2 x 1kg Pack (80 servings) *Most Popular* / Unflavoured,0724999807845_2,soy-protein-isolate | 2 x 1kg Pack (80 servings) *Most Popular* / Unflavoured,1,0.0,68.0
prime-whey-isolate,Natural (Unflavored),0724999807760,unknown | Default,1,1.0,452.7015151515152
collagen-glow,500g Pack (10 servings) / Belgian Choc,724999808699.0,unknown | 500g Pack (10 servings) / Belgian Choc,1,0.0,68.72
better-whey,1kg (40 serves) / Matchawhey,0724999807784,unknown | Default,1,1.0,273.0757575757576
better-whey,1kg (40 serves) / Cocoa Dinosaur,0724999807937,unknown | Default,1,1.0,82.21818181818182
better-whey,1KG Pack / Vanilla (Exp Nov23),724999807913.0,unknown | Default,1,1.0,456.5060606060606
better-whey,1KG Pack / Vanilla,724999807913.0,unknown | Default,1,1.0,464.2218181818182
better-whey,1KG Pack / Vanilla,0724999808361_FREE,unknown | Default,1,1.0,412.72121212121215
pureburn-fat-burner-capsules,500g (10 servings) / Vanilla,724999808705.0,unknown | 500g (10 servings) / Vanilla,1,0.0,100.8
