customer_id,acq_year,acq_month,first_channel,total_revenue,total_orders,is_repeat,ever_subscribed,first_disc_bin,first_order_pos,unique_handles,unique_flavor_skus,vtd_decile,finals_eligible,profit_proxy
6327387259135,2022,6,Subscription,1693.12,1,False,False,0%,False,0,1,D10,True,677.248
6327388733695,2021,10,Subscription,336.01,2,True,False,0%,False,1,2,D9,False,134.404
6327388799231,2021,2,Subscription,93.07,3,True,False,0%,False,0,1,D7,False,37.228
6327389520127,2021,3,Subscription,29.0,1,False,False,0%,False,0,1,D3,False,11.600000000000001
6327390699775,2020,8,Subscription,492.98,2,True,False,0%,False,0,1,D10,False,197.192
6327390765311,2022,8,Subscription,972.7,1,False,False,0%,False,0,1,D10,True,389.08000000000004
6327391224063,2020,3,Subscription,219.8,1,False,False,0%,False,0,1,D9,False,87.92000000000002
6327391256831,2021,10,Subscription,468.0,1,False,False,0%,False,0,1,D10,False,187.20000000000002
6327391715583,2021,11,Subscription,116.72,4,True,False,0%,False,0,1,D7,False,46.688
6327391748351,2021,1,Subscription,57.0,1,False,False,0%,False,0,1,D5,False,22.8
6327391912191,2020,8,Subscription,264.01,2,True,False,0%,False,0,1,D9,False,105.604
6327391944959,2020,3,Subscription,13000.16,70,True,True,0%,False,4,12,D10,False,5200.064
6327391977727,2022,8,Subscription,211.97,2,True,False,0%,False,2,3,D9,True,84.78800000000001
6327392305407,2020,3,Subscription,643.28,6,True,True,0%,False,5,10,D10,False,257.312
6327392436479,2022,5,Subscription,991.37,10,True,False,0%,False,6,16,D10,False,396.548
6327393026303,2020,9,Subscription,33.81,1,False,False,0%,False,0,1,D3,False,13.524000000000001
6327393517823,2021,3,Subscription,58.0,2,True,False,0%,False,0,1,D5,False,23.200000000000003
6327393583359,2020,1,Direct / Organic,1118.7969696969697,7,True,False,0%,False,0,1,D10,False,447.51878787878786
6327393747199,2020,6,Subscription,1483.3999999999999,4,True,False,0%,False,0,1,D10,False,593.36
6327393779967,2020,5,Subscription,1883.34,12,True,False,0%,False,1,2,D10,False,753.336
6327394173183,2021,4,Subscription,65.78,1,False,False,0%,False,0,1,D5,False,26.312
6327395090687,2020,2,Subscription,742.1800000000001,10,True,False,0%,False,0,1,D10,False,296.872
6327395713279,2021,11,Subscription,490.13,3,True,False,0%,False,0,1,D10,False,196.05200000000002
6327395877119,2021,12,Subscription,120.36000000000001,2,True,False,0%,False,0,1,D7,False,48.144000000000005
6327396139263,2021,4,Subscription,19.0,1,False,False,0%,False,0,1,D2,False,7.6000000000000005
6327396303103,2022,1,Subscription,139.44,2,True,False,0%,False,0,1,D8,True,55.776
6327396696319,2021,11,Subscription,432.58,6,True,True,0%,False,1,2,D10,False,173.032
6327397253375,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327397286143,2020,3,Direct / Organic,114.27272727272728,1,False,False,0%,False,0,1,D7,False,45.70909090909092
6327397449983,2021,10,Subscription,29.0,1,False,False,0%,False,0,1,D3,False,11.600000000000001
6327398367487,2021,6,Subscription,1052.46,1,False,False,0%,False,0,1,D10,False,420.98400000000004
6327398400255,2022,1,Subscription,150.97,1,False,False,0%,False,0,1,D8,True,60.388000000000005
6327398498559,2020,6,Subscription,2278.6,3,True,False,0%,False,0,1,D10,False,911.44
6327398531327,2021,9,Subscription,118.94,1,False,False,0%,False,0,1,D7,False,47.576
6327398662399,2021,3,Subscription,146.08,1,False,False,0%,False,0,1,D8,False,58.43200000000001
6327399678207,2022,5,Subscription,156.19,3,True,False,0%,False,1,2,D8,True,62.476
6327399940351,2022,6,Subscription,648.91,1,False,False,0%,False,0,1,D10,True,259.564
6327400726783,2020,12,Subscription,742.77,1,False,False,0%,False,0,1,D10,False,297.108
6327401185535,2020,5,Subscription,73.9,1,False,False,0%,False,0,1,D6,False,29.560000000000002
6327401349375,2020,7,Subscription,66.9,1,False,False,0%,False,0,1,D6,False,26.760000000000005
6327401611519,2021,10,Subscription,283.05,4,True,False,0%,False,0,1,D9,False,113.22000000000001
6327401644287,2022,2,Subscription,24.4,1,False,False,0%,False,0,1,D3,True,9.76
6327401709823,2022,4,Subscription,363.04,3,True,False,0%,False,2,6,D9,True,145.216
6327402201343,2020,3,Direct / Organic,12204.525757575759,15,True,False,0%,False,1,2,D10,False,4881.810303030304
6327403970815,2020,7,Subscription,50.9,1,False,False,0%,False,0,1,D4,False,20.36
6327404921087,2022,8,Subscription,361.09000000000003,2,True,False,0%,False,2,3,D9,True,144.436
6327404986623,2021,11,Subscription,1952.26,2,True,False,0%,False,0,1,D10,False,780.904
6327405117695,2021,5,Subscription,59.92,1,False,False,0%,False,0,1,D5,False,23.968000000000004
6327405347071,2021,1,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327405969663,2020,3,Subscription,564.0,6,True,False,0%,False,4,7,D10,False,225.60000000000002
6327406133503,2020,7,Subscription,177.7,1,False,False,0%,False,0,1,D8,False,71.08
6327406166271,2020,6,Subscription,113.78999999999999,2,True,False,0%,False,0,1,D7,False,45.516
6327406199039,2023,1,Subscription,610.82,4,True,False,1-5%,False,1,3,D10,False,244.32800000000003
6327406264575,2024,10,Subscription,30.31,1,False,False,11-20%,False,1,1,D3,True,12.124
6327406756095,2020,1,Subscription,9526.0,4,True,False,0%,False,0,1,D10,False,3810.4
6327406952703,2022,6,Subscription,162.57999999999998,3,True,False,0%,False,0,1,D8,True,65.032
6327407018239,2021,6,Subscription,29.9,1,False,False,0%,False,0,1,D3,False,11.96
6327407149311,2020,1,Direct / Organic,1108.4454545454546,11,True,False,0%,False,2,5,D10,False,443.3781818181819
6327407247615,2021,7,Subscription,200.3,3,True,False,0%,False,2,4,D9,False,80.12
6327407575295,2020,8,Subscription,207.60000000000002,2,True,False,0%,False,0,1,D9,False,83.04000000000002
6327407739135,2020,1,Direct / Organic,843.260606060606,8,True,False,0%,False,0,1,D10,False,337.30424242424243
6327500570879,2020,6,Subscription,321.2,2,True,False,0%,False,0,1,D9,False,128.48
6327500898559,2021,11,Subscription,262.35,3,True,False,0%,False,1,2,D9,False,104.94000000000001
6327501029631,2020,1,Subscription,1839.49,3,True,False,0%,False,0,1,D10,False,735.796
6327501881599,2022,1,Subscription,4696.03,7,True,False,0%,False,0,1,D10,True,1878.412
6327501979903,2021,2,Subscription,32.9,1,False,False,0%,False,0,1,D3,False,13.16
6327503421695,2021,4,Subscription,1998.56,5,True,True,0%,False,4,6,D10,False,799.424
6327503552767,2023,1,Subscription,132.81,1,False,False,1-5%,False,1,1,D8,True,53.124
6327503880447,2020,2,Subscription,745.12,6,True,False,0%,False,4,11,D10,False,298.048
6327504011519,2025,12,Direct / Organic,74.0,1,False,False,0%,False,1,1,D6,True,29.6
6327504240895,2020,6,Subscription,21.91,1,False,False,0%,False,0,1,D2,False,8.764000000000001
6327504765183,2020,5,Subscription,444.5,4,True,False,0%,False,3,9,D10,False,177.8
6327505125631,2021,11,Subscription,58.91,1,False,False,0%,False,0,1,D5,False,23.564
6327505191167,2021,9,Subscription,108.06,2,True,False,0%,False,0,1,D7,False,43.224000000000004
6327505256703,2021,3,Subscription,52.85,1,False,False,0%,False,0,1,D5,False,21.14
6327505322239,2024,6,Subscription,160.36,2,True,False,1-5%,False,3,3,D8,True,64.144
6327505355007,2024,8,Subscription,41.93,1,False,False,21-30%,True,1,1,D4,True,16.772000000000002
6327506272511,2021,1,Subscription,336.9,8,True,False,0%,False,0,1,D9,False,134.76
6327506895103,2021,7,Subscription,215.12,3,True,False,0%,False,0,1,D9,False,86.048
6327507124479,2021,11,Subscription,215.79,1,False,False,0%,False,0,1,D9,False,86.316
6327507255551,2021,12,Subscription,9.9,1,False,False,0%,False,0,1,D1,False,3.9600000000000004
6327507321087,2021,1,Subscription,60.0,1,False,False,0%,False,0,1,D5,False,24.0
6327507452159,2022,3,Subscription,83.11,1,False,False,0%,False,0,1,D6,True,33.244
6327507648767,2020,5,Subscription,357.51,3,True,False,0%,False,0,1,D9,False,143.004
6327507943679,2020,12,Subscription,125.01,1,False,False,0%,False,0,1,D7,False,50.004000000000005
6327508173055,2021,9,Subscription,35.5,1,False,False,0%,False,0,1,D3,False,14.200000000000001
6327508369663,2021,11,Subscription,29.0,1,False,False,0%,False,0,1,D3,False,11.600000000000001
6327509319935,2021,10,Subscription,642.65,3,True,False,0%,False,0,1,D10,False,257.06
6327509451007,2020,9,Subscription,181.03,1,False,False,0%,False,0,1,D8,False,72.412
6327509516543,2021,3,Subscription,620.2,7,True,False,0%,False,4,6,D10,False,248.08000000000004
6327509713151,2022,4,Subscription,121.25,1,False,False,0%,False,0,1,D7,True,48.5
6327509942527,2021,4,Direct / Organic,99.94848484848485,4,True,False,0%,False,0,1,D7,False,39.979393939393944
6327509975295,2020,9,Subscription,409.54999999999995,3,True,False,0%,False,0,1,D10,False,163.82
6327510335743,2022,5,Subscription,116.43,1,False,False,0%,False,0,1,D7,True,46.572
6327510434047,2020,6,Subscription,1027.52,2,True,False,0%,False,0,1,D10,False,411.00800000000004
6327510892799,2021,5,Subscription,57.8,1,False,False,0%,False,0,1,D5,False,23.12
6327510958335,2020,1,Subscription,71.4,1,False,False,0%,False,0,1,D6,False,28.560000000000002
6327511089407,2020,7,Subscription,289.8,3,True,False,0%,False,0,1,D9,False,115.92000000000002
6327511122175,2020,1,Subscription,329.84000000000003,2,True,False,0%,False,0,1,D9,False,131.936
6327511515391,2020,1,Direct / Organic,2013.8060606060606,6,True,False,0%,False,4,7,D10,False,805.5224242424242
6327511548159,2021,3,Subscription,1476.87,4,True,False,0%,False,0,1,D10,False,590.7479999999999
6327511810303,2022,7,Subscription,165.56,2,True,False,0%,False,1,3,D8,False,66.224
6327511941375,2021,3,Subscription,48.0,1,False,False,0%,False,0,1,D4,False,19.200000000000003
6327512137983,2022,9,Subscription,57.96,1,False,False,51%+,False,0,0,D5,False,23.184
6327512826111,2022,7,Subscription,323.13,4,True,False,0%,False,0,1,D9,False,129.252
6327513678079,2020,6,Subscription,181.70000000000002,3,True,False,0%,False,0,1,D8,False,72.68
6327514235135,2020,3,Subscription,5083.46,19,True,False,0%,False,5,9,D10,False,2033.384
6327514267903,2021,10,Subscription,263.85,3,True,False,0%,False,0,1,D9,False,105.54000000000002
6327514726655,2021,8,Subscription,119.56,1,False,False,0%,False,0,1,D7,False,47.824000000000005
6327514824959,2021,12,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327514857727,2021,8,Subscription,44.93,1,False,False,0%,False,0,1,D4,False,17.972
6327515152639,2022,4,Subscription,154.88,3,True,True,0%,False,1,3,D8,True,61.952
6327515218175,2021,3,Subscription,84.0,1,False,False,0%,False,0,1,D6,False,33.6
6327515349247,2020,2,Subscription,69.53999999999999,2,True,False,0%,False,0,1,D6,False,27.816
6327515644159,2021,12,Subscription,16.8,1,False,False,0%,False,0,1,D2,False,6.720000000000001
6327515775231,2020,11,Subscription,687.88,2,True,False,0%,False,0,1,D10,False,275.152
6327515873535,2022,2,Subscription,184.41,3,True,False,0%,False,1,2,D8,True,73.764
6327516889343,2025,4,Subscription,161.73,3,True,True,0%,False,1,2,D8,True,64.692
6327516987647,2021,11,Subscription,453.58,2,True,False,0%,False,0,1,D10,False,181.43200000000002
6327517053183,2023,12,Subscription,82.61,1,False,False,1-5%,False,2,2,D6,True,33.044000000000004
6327517413631,2022,5,Subscription,57.09,1,False,False,0%,False,0,1,D5,True,22.836000000000002
6327519084799,2022,10,Subscription,91.71,1,False,False,0%,False,1,1,D6,True,36.684
6327519903999,2021,1,Subscription,29.9,1,False,False,0%,False,0,1,D3,False,11.96
6327520002303,2021,5,Subscription,884.62,6,True,False,0%,False,0,1,D10,False,353.848
6327520657663,2022,7,Subscription,1297.86,5,True,False,0%,False,5,7,D10,False,519.144
6327520985343,2021,9,Subscription,14.0,1,False,False,0%,False,0,1,D2,False,5.6000000000000005
6327521149183,2022,2,Subscription,9.9,1,False,False,0%,False,0,1,D1,True,3.9600000000000004
6327521280255,2021,8,Subscription,94.0,1,False,False,0%,False,0,1,D7,False,37.6
6327522230527,2022,8,Subscription,959.9,1,False,False,0%,False,0,1,D10,True,383.96000000000004
6327522263295,2021,1,Subscription,194.93,5,True,False,0%,False,0,1,D8,False,77.97200000000001
6327522361599,2022,8,Subscription,599.82,10,True,True,0%,False,5,11,D10,False,239.92800000000003
6327522984191,2020,1,Subscription,942.3,5,True,False,0%,False,0,1,D10,False,376.92
6327523115263,2020,8,Subscription,242.9,2,True,False,0%,False,0,1,D9,False,97.16000000000001
6327523148031,2023,4,Subscription,275.09,1,False,False,21-30%,False,1,2,D9,True,110.036
6327523279103,2020,4,Subscription,270.7,4,True,False,0%,False,0,1,D9,False,108.28
6327523410175,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327523442943,2021,4,Subscription,453.6,1,False,False,0%,False,0,1,D10,False,181.44000000000003
6327523705087,2021,11,Subscription,147.84,3,True,True,0%,False,1,2,D8,False,59.136
6327524262143,2020,10,Subscription,96.9,1,False,False,0%,False,0,1,D7,False,38.760000000000005
6327524327679,2020,1,Subscription,1432.0,7,True,False,0%,False,0,1,D10,False,572.8000000000001
6327524557055,2022,3,Subscription,54.39,1,False,False,0%,False,0,1,D5,True,21.756
6327524688127,2022,3,Subscription,94.89,1,False,False,0%,False,0,1,D7,True,37.956
6327525867775,2021,11,Subscription,26.1,1,False,False,0%,False,0,1,D3,False,10.440000000000001
6327526359295,2021,1,Subscription,413.84000000000003,4,True,False,0%,False,0,1,D10,False,165.53600000000003
6327526457599,2020,1,Subscription,3521.02,11,True,False,0%,False,2,7,D10,False,1408.4080000000001
6327526588671,2020,12,Subscription,285.7,2,True,False,0%,False,2,4,D9,False,114.28
6327526916351,2021,11,Subscription,107.0,1,False,False,0%,False,0,1,D7,False,42.800000000000004
6327527047423,2020,11,Subscription,45.22,1,False,False,0%,False,0,1,D4,False,18.088
6327527276799,2020,6,Direct / Organic,3879.7606060606063,11,True,False,0%,False,1,5,D10,False,1551.9042424242425
6327527604479,2020,4,Subscription,169.7,4,True,False,0%,False,0,1,D8,False,67.88
6327527702783,2021,5,Subscription,38.05,1,False,False,0%,False,0,1,D4,False,15.219999999999999
6327528030463,2020,3,Subscription,1832.05,4,True,False,0%,False,0,1,D10,False,732.82
6327528358143,2021,12,Subscription,57.989999999999995,2,True,False,0%,False,1,2,D5,False,23.195999999999998
6327528882431,2020,3,Subscription,220.8,1,False,False,0%,False,0,1,D9,False,88.32000000000001
6327529341183,2020,8,Subscription,1281.56,10,True,False,0%,False,1,3,D10,False,512.624
6327529406719,2021,7,Subscription,566.0,5,True,True,0%,False,2,4,D10,False,226.4
6327529472255,2020,3,Subscription,197.8,2,True,False,0%,False,0,1,D9,False,79.12
6327529832703,2020,8,Subscription,2648.53,7,True,False,0%,False,3,5,D10,False,1059.412
6327530193151,2025,8,Subscription,53.91,1,False,True,0%,False,1,1,D5,True,21.564
6327530422527,2021,11,Subscription,385.97,2,True,False,0%,False,0,1,D9,False,154.38800000000003
6327530881279,2020,6,Subscription,334.22727272727275,5,True,False,0%,False,4,5,D9,False,133.69090909090912
6327531176191,2024,4,Subscription,549.3199999999999,5,True,True,0%,False,1,3,D10,True,219.72799999999998
6327531405567,2020,7,Subscription,101.9,1,False,False,0%,False,0,1,D7,False,40.760000000000005
6327531602175,2020,1,Subscription,1631.65,3,True,False,0%,False,0,1,D10,False,652.6600000000001
6327531634943,2020,3,Subscription,1441.2,2,True,False,0%,False,0,1,D10,False,576.48
6327531700479,2021,5,Subscription,119.9,1,False,False,0%,False,0,1,D7,False,47.96000000000001
6327532126463,2020,5,Subscription,539.1727272727273,5,True,False,0%,False,1,4,D10,False,215.66909090909095
6327532945663,2021,4,Subscription,544.49,7,True,False,0%,False,2,3,D10,False,217.79600000000002
6327532978431,2020,10,Subscription,80.5,1,False,False,0%,False,0,1,D6,False,32.2
6327541498111,2020,3,Subscription,861.8499999999999,8,True,False,0%,False,3,8,D10,False,344.74
6327542153471,2020,5,Subscription,322.22,4,True,False,0%,False,0,1,D9,False,128.888
6327543038207,2021,12,Subscription,95.1,1,False,False,0%,False,0,1,D7,False,38.04
6327543431423,2021,3,Subscription,1895.8,15,True,False,0%,False,0,1,D10,False,758.32
6327544021247,2024,11,Subscription,32.36,1,False,True,31-50%,False,1,2,D3,False,12.944
6327544250623,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327544348927,2020,1,Subscription,2112.45,4,True,False,0%,False,0,1,D10,False,844.98
6327544479999,2021,11,Subscription,312.82,4,True,False,0%,False,0,1,D9,False,125.128
6327544709375,2022,7,Subscription,43.99,1,False,False,0%,False,0,1,D4,False,17.596
6327546151167,2020,6,Subscription,2387.9706060606063,7,True,True,0%,False,1,5,D10,False,955.1882424242426
6327547429119,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327547461887,2022,1,Subscription,9.9,1,False,False,0%,False,0,1,D1,True,3.9600000000000004
6327547527423,2021,11,Subscription,537.71,2,True,False,0%,False,0,1,D10,False,215.08400000000003
6327548281087,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327548379391,2020,11,Subscription,1578.72,4,True,False,0%,False,0,1,D10,False,631.488
6327548575999,2020,1,Subscription,197.9,1,False,False,0%,False,0,1,D9,False,79.16000000000001
6327548903679,2022,11,Subscription,173.89999999999998,2,True,False,21-30%,False,2,2,D8,False,69.55999999999999
6327549427967,2021,6,Subscription,100.22999999999999,2,True,False,0%,False,0,1,D7,False,40.092
6327549526271,2020,2,Subscription,169.9,1,False,False,0%,False,0,1,D8,False,67.96000000000001
6327549853951,2021,11,Subscription,233.53000000000003,2,True,False,0%,False,0,1,D9,False,93.41200000000002
6327549886719,2021,11,Subscription,10946.880000000001,8,True,False,0%,False,1,2,D10,False,4378.752
6327550509311,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327551033599,2021,10,Direct / Organic,172.54939393939395,5,True,False,0%,False,1,4,D8,False,69.01975757575758
6327551426815,2022,4,Subscription,4.9,1,False,False,0%,False,0,1,D1,True,1.9600000000000002
6327551754495,2020,3,Subscription,98.19999999999999,2,True,False,0%,False,0,1,D7,False,39.28
6327552213247,2021,6,Subscription,200.26,2,True,False,0%,False,0,1,D9,False,80.104
6327552540927,2022,4,Subscription,169.6,2,True,False,0%,False,0,1,D8,True,67.84
6327552835839,2021,11,Subscription,918.48,5,True,False,0%,False,2,3,D10,False,367.39200000000005
6327553392895,2021,12,Subscription,77.44,1,False,False,0%,False,0,1,D6,False,30.976
6327553655039,2022,6,Subscription,52.89,1,False,False,0%,False,0,1,D5,True,21.156000000000002
6327553884415,2021,6,Subscription,858.08,2,True,False,0%,False,0,1,D10,False,343.232
6327553982719,2020,5,Subscription,50.9,1,False,False,0%,False,0,1,D4,False,20.36
6327554179327,2020,12,Subscription,1739.9499999999998,8,True,False,0%,False,1,2,D10,False,695.98
6327555195135,2020,5,Subscription,29.9,1,False,False,0%,False,0,1,D3,False,11.96
6327555293439,2020,7,Subscription,64.9,1,False,False,0%,False,0,1,D5,False,25.960000000000004
6327555457279,2022,8,Subscription,406.26,5,True,False,0%,False,2,4,D9,True,162.50400000000002
6327556309247,2020,7,Subscription,119.0,1,False,False,0%,False,0,1,D7,False,47.6
6327556669695,2022,6,Subscription,22.05,1,False,False,0%,False,0,1,D2,True,8.82
6327556735231,2022,6,Subscription,22.05,1,False,False,0%,False,0,1,D2,True,8.82
6327557062911,2020,1,Subscription,641.81,7,True,False,0%,False,1,2,D10,False,256.724
6327557423359,2025,3,Direct / Organic,73.9,1,False,False,0%,False,1,1,D6,True,29.560000000000002
6327557751039,2021,11,Subscription,205.16,2,True,False,0%,False,0,1,D9,False,82.06400000000001
6327557849343,2020,1,Subscription,135.73,1,False,False,0%,False,0,1,D8,False,54.292
6327558111487,2020,8,Subscription,699.8,5,True,False,0%,False,0,1,D10,False,279.92
6327558799615,2021,1,Subscription,19.0,1,False,False,0%,False,0,1,D2,False,7.6000000000000005
6327559028991,2020,11,Subscription,979.36,5,True,False,0%,False,0,1,D10,False,391.744
6327559192831,2022,7,Subscription,178.18,1,False,False,0%,False,0,1,D8,False,71.272
6327559356671,2021,5,Subscription,264.18,1,False,False,0%,False,0,1,D9,False,105.67200000000001
6327560372479,2021,1,Subscription,674.41,5,True,False,0%,False,1,2,D10,False,269.764
6327560503551,2021,1,Subscription,167.88,2,True,False,0%,False,0,1,D8,False,67.152
6327560995071,2021,2,Subscription,643.76,4,True,False,0%,False,1,2,D10,False,257.504
6327561027839,2022,4,Subscription,663.86,5,True,True,0%,False,1,3,D10,True,265.54400000000004
6327561126143,2020,6,Subscription,1199.1399999999999,6,True,False,0%,False,4,9,D10,False,479.65599999999995
6327561322751,2021,6,Subscription,253.99,3,True,False,0%,False,1,3,D9,False,101.596
6327561650431,2021,12,Subscription,931.5,1,False,False,0%,False,0,1,D10,False,372.6
6327562043647,2022,1,Subscription,117.54,2,True,False,0%,False,1,3,D7,True,47.016000000000005
6327562862847,2021,9,Subscription,394.06,7,True,True,0%,False,3,4,D9,False,157.62400000000002
6327563026687,2022,7,Subscription,46.9,1,False,False,0%,False,0,1,D4,False,18.76
6327564632319,2021,11,Subscription,29.0,1,False,False,0%,False,0,1,D3,False,11.600000000000001
6327564894463,2020,8,Subscription,76.9,1,False,False,0%,False,0,1,D6,False,30.760000000000005
6327564927231,2021,9,Subscription,50.51,1,False,False,0%,False,0,1,D4,False,20.204
6327566205183,2022,6,Subscription,77.79,1,False,False,0%,False,0,1,D6,True,31.116000000000003
6327566696703,2021,12,Subscription,44.0,2,True,False,0%,False,0,1,D4,False,17.6
6327603167487,2021,11,Subscription,52.7,2,True,False,0%,False,0,1,D5,False,21.080000000000002
6327603298559,2021,11,Subscription,91.23,3,True,False,0%,False,0,1,D6,False,36.492000000000004
6327604150527,2021,10,Subscription,28.3,1,False,False,0%,False,0,1,D3,False,11.32
6327604674815,2020,4,Subscription,467.07,7,True,False,0%,False,4,7,D10,False,186.828
6327605297407,2021,9,Subscription,471.78999999999996,3,True,False,0%,False,0,1,D10,False,188.716
6327606083839,2021,8,Subscription,27.68,1,False,False,0%,False,0,1,D3,False,11.072000000000001
6327606575359,2020,9,Subscription,826.83,7,True,False,0%,False,0,1,D10,False,330.732
6327606640895,2020,7,Subscription,13.9,1,False,False,0%,False,0,1,D2,False,5.5600000000000005
6327606771967,2021,4,Subscription,1137.32,3,True,False,0%,False,0,1,D10,False,454.928
6327606870271,2020,2,Subscription,257.0,1,False,False,0%,False,0,1,D9,False,102.80000000000001
6327606935807,2020,11,Subscription,1254.91,7,True,False,0%,False,2,5,D10,False,501.96400000000006
6327607001343,2022,8,Subscription,49.0,2,True,False,0%,False,0,1,D4,True,19.6
6327607263487,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327607394559,2022,7,Subscription,67.54,1,False,False,0%,False,0,1,D6,False,27.016000000000005
6327607623935,2024,8,Subscription,1155.99,13,True,True,1-5%,False,2,6,D10,True,462.396
6327607853311,2022,8,Subscription,28.9,1,False,False,0%,False,0,1,D3,True,11.56
6327607918847,2022,3,Subscription,847.64,4,True,False,0%,False,1,4,D10,True,339.05600000000004
6327609000191,2021,3,Subscription,202.23,2,True,False,0%,False,0,1,D9,False,80.892
6327609164031,2021,1,Subscription,129.04000000000002,2,True,False,0%,False,0,1,D8,False,51.616000000000014
6327609622783,2020,12,Subscription,41.4,1,False,False,0%,False,0,1,D4,False,16.56
6327611490559,2021,4,Subscription,45.15,1,False,False,0%,False,0,1,D4,False,18.06
6327612178687,2020,4,Subscription,53.9,1,False,False,0%,False,0,1,D5,False,21.560000000000002
6327612276991,2022,3,Subscription,97.98,1,False,False,0%,False,0,1,D7,True,39.19200000000001
6327612342527,2020,11,Subscription,185.12,3,True,False,0%,False,1,2,D8,False,74.048
6327612604671,2021,7,Subscription,1075.46,9,True,False,0%,False,4,7,D10,False,430.184
6327613620479,2021,7,Subscription,199.88,2,True,False,0%,False,0,1,D9,False,79.952
6327613653247,2021,6,Subscription,72.8,2,True,False,0%,False,0,1,D6,False,29.12
6327614406911,2022,6,Subscription,30.87,1,False,False,0%,False,0,1,D3,True,12.348
6327614734591,2020,10,Subscription,1251.55,2,True,False,0%,False,0,1,D10,False,500.62
6327614800127,2022,6,Subscription,224.62,1,False,False,0%,False,0,1,D9,True,89.84800000000001
6327614931199,2021,3,Subscription,29.0,1,False,False,0%,False,0,1,D3,False,11.600000000000001
6327615160575,2021,10,Subscription,26.1,1,False,False,0%,False,0,1,D3,False,10.440000000000001
6327616471295,2022,9,Direct / Organic,24.360606060606063,1,False,False,51%+,False,1,1,D3,False,9.744242424242426
6327616831743,2022,5,Subscription,282.6,1,False,False,0%,False,0,1,D9,True,113.04000000000002
6327617061119,2021,10,Subscription,26.1,1,False,False,0%,False,0,1,D3,False,10.440000000000001
6327617454335,2022,10,Subscription,2318.34,8,True,False,11-20%,False,7,22,D10,False,927.3360000000001
6327617487103,2021,8,Subscription,26.9,1,False,False,0%,False,0,1,D3,False,10.76
6327617749247,2020,9,Subscription,139.8,1,False,False,0%,False,0,1,D8,False,55.92000000000001
6327618437375,2022,7,Subscription,69.29,1,False,False,0%,False,0,1,D6,False,27.716000000000005
6327620239615,2020,12,Subscription,198.0,1,False,False,0%,False,0,1,D9,False,79.2
6327620272383,2025,11,Direct / Organic,109.31,2,True,False,11-20%,True,4,4,D7,False,43.724000000000004
6327620501759,2020,1,Subscription,1555.2,2,True,False,0%,False,0,1,D10,False,622.08
6327620600063,2020,10,Subscription,78.9,1,False,False,0%,False,0,1,D6,False,31.560000000000002
6327621320959,2021,11,Subscription,40.8,1,False,False,0%,False,0,1,D4,False,16.32
6327621714175,2020,1,Direct / Organic,12517.290909090909,25,True,True,0%,False,1,2,D10,False,5006.916363636364
6327621943551,2020,4,Subscription,546.1,3,True,False,0%,False,0,1,D10,False,218.44000000000003
6327622238463,2024,7,Subscription,106.74,1,False,False,31-50%,False,2,3,D7,False,42.696
6327622402303,2020,11,Subscription,100.16,1,False,False,0%,False,0,1,D7,False,40.064
6327622566143,2022,4,Subscription,332.74,1,False,False,0%,False,0,1,D9,True,133.096
6327622697215,2021,10,Subscription,285.0,2,True,False,0%,False,0,1,D9,False,114.0
6327622729983,2020,6,Subscription,606.43,8,True,True,0%,False,1,5,D10,False,242.572
6327622959359,2021,4,Subscription,451.6,2,True,False,0%,False,0,1,D10,False,180.64000000000001
6327623123199,2021,12,Subscription,33.7,1,False,False,0%,False,0,1,D3,False,13.480000000000002
6327623188735,2021,11,Subscription,116.72,1,False,False,0%,False,0,1,D7,False,46.688
6327623418111,2022,8,Subscription,28.9,1,False,False,0%,False,0,1,D3,True,11.56
6327623516415,2020,3,Subscription,48.9,1,False,False,0%,False,0,1,D4,False,19.560000000000002
6327623549183,2022,2,Subscription,19.8,2,True,False,0%,False,0,1,D2,True,7.920000000000001
6327623844095,2020,6,Subscription,1242.7,7,True,False,0%,False,2,4,D10,False,497.08000000000004
6327624237311,2020,11,Subscription,171.06,1,False,False,0%,False,0,1,D8,False,68.424
6327624859903,2022,8,Subscription,60.9,1,False,False,0%,False,0,1,D5,True,24.36
6327625089279,2022,2,Subscription,69.9,1,False,False,0%,False,0,1,D6,True,27.960000000000004
6327625744639,2022,7,Subscription,560.44,1,False,False,0%,False,0,1,D10,False,224.17600000000004
6327625941247,2021,11,Subscription,23.9,1,False,False,0%,False,0,1,D2,False,9.56
6327626039551,2020,1,Subscription,236.4,2,True,False,0%,False,0,1,D9,False,94.56
6327626105087,2021,10,Subscription,2304.04,2,True,False,0%,False,0,1,D10,False,921.616
