first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv,avg_orders,pct_subscribed
better-whey,1KG Pack / Vanilla,724999807913.0,better-whey | 1KG Pack / Vanilla,14,0.42857142857142855,179.52357142857142,2.0,0.2857142857142857
clear-protein-25g-single-sachet,1 x 25g Sachet (1 serving) / White Grape,0724999810487,clear-protein-25g-single-sachet | 1 x 25g Sachet (1 serving) / White Grape,14,0.42857142857142855,188.39642857142857,1.8571428571428572,0.0
clear-protein-25g-single-sachet,25g Sachet / White Grape,0724999810487,clear-protein-25g-single-sachet | 25g Sachet / White Grape,14,0.21428571428571427,44.932857142857145,1.6428571428571428,0.07142857142857142
collagen-glow,300g Pack (30 servings),724999808507.0,collagen-glow | 300g Pack (30 servings),13,0.07692307692307693,90.26384615384615,1.1538461538461537,0.07692307692307693
better-whey,500g Pack (20 servings) / Natural (Unflavoured),0724999808880,better-whey | 500g Pack (20 servings) / Natural (Unflavoured),13,0.3076923076923077,89.56172494172493,1.6153846153846154,0.0
clear-protein,2 x 500g Pack (40 servings) *MOST POPULAR* / Peach,0724999807814_2,clear-protein | 2 x 500g Pack (40 servings) *MOST POPULAR* / Peach,13,0.38461538461538464,188.90076923076924,1.6153846153846154,0.3076923076923077
better-whey,1KG Pack / Matchawhey,724999807784.0,unknown | Default,13,1.0,1406.789324009324,8.23076923076923,0.46153846153846156
lean-protein,40g Sachet / Taro,0724999810470,lean-protein | 40g Sachet / Taro,12,0.25,67.3275,1.4166666666666667,0.08333333333333333
plant-protein,480g Pack (16 servings) / Cocoa Dinosaur,0724999808606,unknown | Default,12,1.0,317.5192676767677,4.083333333333333,0.08333333333333333
better-whey,1kg Pack (40 servings) / Matchawhey,0724999807784,unknown | Default,12,1.0,1196.6164141414142,6.5,0.08333333333333333
lean-protein,1kg Pack (40 servings) / Thai Milk Tea,0724999807821,lean-protein | 1kg Pack (40 servings) / Thai Milk Tea,12,0.25,182.14,1.3333333333333333,0.08333333333333333
soy-protein-isolate,1kg Pack (40 servings) / Natural (Unflavoured),0724999807845,unknown | Default,12,0.9166666666666666,519.0484848484849,3.8333333333333335,0.3333333333333333
green-tea-extract-capsules,60 Capsules (60 servings),0724999807548,green-tea-extract-capsules | 60 Capsules (60 servings),12,0.3333333333333333,104.80772727272728,1.5833333333333333,0.0
better-whey,1kg Pack (40 servings) / Matchawhey,724999807784.0,unknown | Default,12,1.0,1434.803005050505,5.333333333333333,0.25
better-whey,1KG Pack / Natural (Unflavoured),0724999807890,unknown | Default,12,1.0,1272.6150505050505,10.166666666666666,0.25
plant-protein,480g Pack (16 servings) / Natural (Unflavoured),724999808620.0,plant-protein | 480g Pack (16 servings) / Natural (Unflavoured),11,0.18181818181818182,61.134022038567494,1.6363636363636365,0.09090909090909091
plant-protein,480g Pack (16 servings) / Vanilla,0724999808613,unknown | Default,11,1.0,492.3253443526171,4.2727272727272725,0.18181818181818182
better-whey,500g Pack / Teh Tarik,724999808910.0,better-whey | 500g Pack / Teh Tarik,11,0.5454545454545454,169.37818181818182,1.6363636363636365,0.0
better-whey,1KG Pack / Vanilla,724999807913.0,unknown | Default,11,1.0,1431.6536639118458,9.818181818181818,0.2727272727272727
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,0724999808736,better-whey | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,11,0.18181818181818182,62.972727272727276,1.3636363636363635,0.09090909090909091
prime-whey-isolate,Cocoa Dinosaur / 1kg,724999807791.0,prime-whey-isolate | Cocoa Dinosaur / 1kg,11,0.36363636363636365,150.54396694214876,1.4545454545454546,0.09090909090909091
better-whey,500g Pack / Cocoa Dinosaur,724999808897.0,unknown | Default,11,1.0,199.70052341597795,3.5454545454545454,0.0
better-whey,500g Pack / Vanilla,724999808903.0,better-whey | 500g Pack / Vanilla,11,0.2727272727272727,104.84181818181818,1.5454545454545454,0.0
better-whey,500g Pack (20 servings) / Vanilla (Expiry Sep 2024),0724999808903,better-whey | 500g Pack (20 servings) / Vanilla (Expiry Sep 2024),11,0.2727272727272727,37.693636363636365,1.4545454545454546,0.0
lushprotein-clear-shaker,1kg Pack (25 servings) / Thai Milk Tea,0724999808361,lushprotein-clear-shaker | Default,11,0.45454545454545453,51.80906336088155,1.9090909090909092,0.18181818181818182
soy-protein-isolate,1KG Pack / Natural (Unflavoured),0724999807845,soy-protein-isolate | 1KG Pack / Natural (Unflavoured),10,0.1,70.55939393939394,1.2,0.0
super-omega-3,60 Softgels (60 servings),0724999807555,super-omega-3 | 60 Softgels (60 servings),10,0.5,117.36424242424243,2.2,0.1
better-whey,500g Pack / Matchawhey,724999808941.0,better-whey | 500g Pack / Matchawhey,10,0.3,123.678,1.9,0.2
clear-protein,500g Pack (20 Serv) / White Grape,0724999807807x,clear-protein | 500g Pack (20 Serv) / White Grape,10,0.2,62.12727272727274,1.2,0.0
prime-whey-isolate,Cocoa Dinosaur,0724999807791,unknown | Default,10,1.0,1489.1601515151515,6.3,0.0
