first_handle,first_variant,first_sku,flavor_sku,customers,repeat_rate,avg_ltv
prime-whey-isolate,Matchawhey / 1kg,0724999807777,prime-whey-isolate | Matchawhey / 1kg,4,0.0,84.7825
super-omega-3,60 Softgels (60 servings),0724999807555,super-omega-3 | 60 Softgels (60 servings),4,0.0,59.712878787878786
super-omega-3,60 Softgels,CAP-OMG-BOTTLE-V1,super-omega-3 | 60 Softgels,4,0.25,163.0025
better-whey,500g Pack / Cocoa Dinosaur,724999808897.0,unknown | Default,4,1.0,195.92045454545456
prime-whey-isolate,Cocoa Dinosaur,0724999807791,prime-whey-isolate | Cocoa Dinosaur,4,0.25,118.88446969696969
better-whey,500g Pack / Cocoa Dinosaur,0724999808897,unknown | Default,4,1.0,319.11280303030304
clear-protein-25g-single-sachet,1 x 25g (1 serving) / White Grape,CLEAR-GRA-25G-V2,unknown | Default,4,0.25,112.14000000000001
plant-protein,Natural (Unflavored) / 480g,724999808620.0,unknown | Default,4,1.0,83.36666666666667
plant-protein,Vanilla,0724999808613,plant-protein | Vanilla,4,0.0,42.89439393939394
clear-protein-25g-single-sachet,25g Sachet / Peach,0724999810494,clear-protein-25g-single-sachet | 25g Sachet / Peach,4,0.25,88.15249999999999
better-whey,1KG Pack / Teh Tarik,0724999808422,better-whey | 1KG Pack / Teh Tarik,4,0.75,270.51
clear-protein,4 x 500g Pack (80 servings) / Peach,CLEAR-PEA-500G-4BL-V2,clear-protein | 4 x 500g Pack (80 servings) / Peach,4,0.25,324.7975
lean-protein,1kg Pack (25 servings) / Thai Milk Tea,0724999807821,unknown | Default,4,1.0,262.38916666666665
lean-protein,2 x 1kg Packs (50 servings) *MOST POPULAR* / Thai Milk Tea,LEAN-THA-1KG-2BL-V1,lean-protein | 2 x 1kg Packs (50 servings) *MOST POPULAR* / Thai Milk Tea,4,0.5,212.6575
better-whey,500g Pack (20 servings) / Matchawhey,724999808941.0,better-whey | 500g Pack (20 servings) / Matchawhey,4,0.0,41.6875
lean-protein,1 x 1kg Pack (25 servings) / Thai Milk Tea,LEAN-THA-1KG-V1,unknown | Default,4,0.75,512.0275
better-whey,1kg Pack (40 servings) / Genmai-Roasted Brown Rice,0724999808736,better-whey | 1kg Pack (40 servings) / Genmai-Roasted Brown Rice,4,0.25,53.7575
collagen-glow,300g Pack (30 servings) / Natural (Unflavoured),724999808507.0,collagen-glow | 300g Pack (30 servings) / Natural (Unflavoured),3,0.6666666666666666,105.10303030303031
